instance_id,num_agents,num_resources,prop_status,prop_time_in_seconds,prop_num_sharing,prop_product,ef_status,ef_time_in_seconds,ef_num_sharing,ef_product,maxprod1_status,maxprod1_time_in_seconds,maxprod1_num_sharing,maxprod1_product,maxprod0_status,maxprod0_time_in_seconds,maxprod0_num_sharing,maxprod0_product
2866,2,3,OK,0.019228,0,576911.9999999991,OK,0.02592,0,576911.9999999991,OK,0.017789,0,576911.9999999991,,,,
2880,2,3,OK,0.020187,1,249999.9724440004,OK,0.029238,1,249999.9724440004,OK,0.020516,1,249999.97211100013,,,,
2885,2,3,OK,0.027885000000000004,0,374500.00000000006,OK,0.034606,0,374500.00000000006,OK,0.030764,0,374500.00000000006,,,,
2889,2,5,OK,0.040122000000000005,0,576637.9999999998,OK,0.050482,0,576637.9999999998,OK,0.05550700000000002,0,576637.9999999998,,,,
2906,2,3,OK,0.020204,1,265356.3412500001,OK,0.026614999999999996,1,265324.72185600013,OK,0.019068,1,265370.96889599983,,,,
2948,2,3,OK,0.020613999999999997,0,471599.9999999996,OK,0.030611000000000006,0,471599.9999999996,OK,0.037294,1,474893.2320000001,,,,
2952,3,4,OK,0.091365,1,53544500.54091609,OK,0.165906,1,54061830.65606402,OK,0.085393,1,54061963.2713159,,,,
2983,2,3,OK,0.021937,1,249999.99999999985,OK,0.030614999999999996,1,249999.99999999985,OK,0.019068,1,249999.99999999985,,,,
3015,2,3,OK,0.019559,0,399999.99999999936,OK,0.026485,0,399999.99999999936,OK,0.019724000000000002,0,399999.99999999936,,,,
3017,2,3,OK,0.023619,0,295424.0000000001,OK,0.033181999999999996,0,295424.0000000001,OK,0.036731,1,297339.055808,,,,
3023,2,27,OK,0.132118,0,472152.00000000076,OK,0.179425,0,472152.00000000076,OK,0.48114799999999996,0,531278.0000000001,,,,
3038,2,3,OK,0.024431,0,407628.00000000023,OK,0.027551,0,407628.00000000023,OK,0.019493,0,407628.00000000023,,,,
3044,2,3,OK,0.02099,1,304607.7559980001,OK,0.028287,1,310211.1866880001,OK,0.019351,1,315114.00406199996,,,,
3059,2,8,OK,0.04433,0,476391.99999999936,OK,0.068631,0,476391.99999999936,OK,0.040559,0,476391.99999999936,,,,
3068,2,4,OK,0.022612,0,437436.00000000006,OK,0.032001999999999996,0,437436.00000000006,OK,0.044437,0,457703.99999999953,,,,
3091,2,3,OK,0.018862,1,249999.97749999983,OK,0.025275,1,249999.97749999983,OK,0.017945,1,249999.9599999997,,,,
3145,2,3,OK,0.033872,0,399999.99999999936,OK,0.031782,0,399999.99999999936,OK,0.05269600000000002,1,406125.0,,,,
3156,4,4,OK,0.039886000000000005,0,54462592799.99979,OK,0.08128200000000001,0,54462592799.99979,OK,0.038577,0,54462592799.99979,,,,
3162,2,3,OK,0.019888999999999997,0,394289.00000000006,OK,0.024742,0,394289.00000000006,OK,0.020293000000000002,0,394289.00000000006,,,,
3175,2,7,OK,0.036202,0,356489.99999999994,OK,0.05148099999999999,0,356489.99999999994,OK,0.068574,1,387899.2295999998,,,,
3177,2,3,OK,0.019733,1,292909.1346999997,OK,0.026158999999999998,1,296424.2306999999,OK,0.024659,1,299180.27999999985,,,,
3182,3,3,OK,0.025023,2,48623975.19882146,OK,0.046607,2,48775832.44834728,OK,0.025266999999999998,2,48989408.60220607,,,,
3185,2,6,OK,0.046942000000000005,0,470587.00000000047,OK,0.043246,0,470587.00000000047,OK,0.035778,0,470587.00000000047,,,,
3193,2,3,OK,0.019299,1,326487.45000000054,OK,0.026633999999999998,1,326685.2608800002,OK,0.022837,1,327216.36927999987,,,,
3233,4,4,OK,0.045144,3,5169368505.458521,OK,0.091539,3,5194506530.07,OK,0.087655,3,5361977966.829758,,,,
3235,3,22,OK,0.136516,0,135199301.9999999,OK,2.916048,0,204699957.0000001,OK,173.410318,2,265157181.9245019,,,,
3239,2,5,OK,0.041902999999999996,1,378283.1456000001,OK,0.036958,1,378300.2496,OK,0.024905,1,378584.7615999996,,,,
3269,2,4,OK,0.022793,0,476369.99999999977,OK,0.042617,0,476369.99999999977,OK,0.037693,0,476369.99999999977,,,,
3270,2,5,OK,0.044098000000000005,0,380879.99999999936,OK,0.064836,0,380879.99999999936,OK,0.07686,1,381923.1999999996,,,,
3275,2,5,OK,0.028480000000000002,1,336611.34999999986,OK,0.047942,1,336898.8835000002,OK,0.029013,1,336987.108315,,,,
3288,3,4,OK,0.058369000000000004,1,74397350.38559997,OK,0.105093,1,85162619.97561605,OK,0.177203,2,92764643.48828846,,,,
3289,2,3,OK,0.020286000000000002,1,249999.99999999985,OK,0.028107,1,249999.99999999985,OK,0.021907,1,249999.99999999985,,,,
3313,2,3,OK,0.019714,1,299108.4118399996,OK,0.025375,1,299338.3510399997,OK,0.019393,1,301026.46656000003,,,,
3530,2,4,OK,0.022778,1,320411.1749999996,OK,0.03457,1,323195.8470000001,OK,0.023522,1,326041.1069999998,,,,
3552,3,3,OK,0.025752999999999998,1,192171033.59999955,OK,0.042910000000000004,1,205331317.77600023,OK,0.024406999999999998,1,216526535.05599967,,,,
3839,2,3,OK,0.019916999999999997,1,249999.9724440004,OK,0.025825999999999998,1,249999.9724440004,OK,0.019337,1,249999.97211100013,,,,
3856,2,3,OK,0.019463,1,425812.5368969999,OK,0.025796,1,425780.6650919999,OK,0.018546,1,425822.5838080005,,,,
3861,4,5,OK,0.048287000000000004,1,15933119308.287975,OK,0.21010399999999999,1,20987007999.99997,OK,2.050255,2,21123460556.79996,,,,
3894,2,3,OK,0.020744,1,249999.9724440004,OK,0.029257,1,249999.9724440004,OK,0.017434,1,249999.97211100013,,,,
3952,3,8,OK,0.068612,0,93217799.99999996,OK,0.097065,0,93217799.99999996,OK,2.637398,2,94976236.70486993,,,,
3966,2,3,OK,0.022361000000000002,1,264147.00300000014,OK,0.028669999999999998,1,264143.5745199998,OK,0.018012,1,264147.00300000014,,,,
3970,2,6,OK,0.032379000000000005,0,549999.9999999992,OK,0.084345,0,549999.9999999992,OK,0.071325,0,680000.0000000001,,,,
4006,2,3,OK,0.023517,1,331824.00969999976,OK,0.035169,1,332778.4256999997,OK,0.017426,1,334442.61480000004,,,,
4035,2,3,OK,0.019487,0,481327.00000000047,OK,0.0272,0,481327.00000000047,OK,0.068757,1,514973.0624,,,,
4038,3,5,OK,0.045175,2,41653631.25000005,OK,0.063355,2,41688996.67968752,OK,0.067914,2,43268716.80906242,,,,
4124,2,3,OK,0.019597999999999997,1,270186.41433,OK,0.028992,1,270146.04753000033,OK,0.021951,1,270481.52912999986,,,,
4125,2,3,OK,0.020922,1,249999.99999999985,OK,0.027444,1,249999.99999999985,OK,0.017785,1,249999.99999999985,,,,
4220,2,3,OK,0.019503,0,737999.9999999999,OK,0.024218,0,737999.9999999999,OK,0.03536,0,737999.9999999999,,,,
4435,3,85,OK,0.721666,0,187352450.99999964,OK,200.100383,0,254278632.0000004,TimeOut,999.002308,2,0.0,,,,
4465,2,3,OK,0.017901,0,544607.9999999997,OK,0.024249,0,544607.9999999997,OK,0.017728,0,544607.9999999997,,,,
4494,4,4,OK,0.034888999999999996,0,114839999999.99985,OK,2.716837,1,134382437640.00015,OK,1.0041069999999999,1,136714263840.00008,,,,
4606,2,4,OK,0.022098,1,265474.8532799997,OK,0.029233999999999996,1,265418.60111999983,OK,0.020604,1,265548.77712000004,,,,
4614,2,4,OK,0.021865,1,254502.66625600035,OK,0.029549000000000002,1,254499.5283240004,OK,0.020856,1,254516.44601600012,,,,
4770,3,3,OK,0.028532,0,173256159.99999964,OK,0.157573,1,176261618.85696003,OK,0.086275,1,179408706.74943992,,,,
4783,2,5,OK,0.025824,1,342667.19804600056,OK,0.034972,1,342613.4991499996,OK,0.0247,1,342676.3930859996,,,,
4820,2,6,OK,0.031125,0,384351.00000000023,OK,0.039608,0,384351.00000000023,OK,0.030113,0,384351.00000000023,,,,
4866,3,93,OK,0.846816,0,145599999.99999952,OK,120.579527,0,264607000.00000083,TimeOut,999.002997,2,0.0,,,,
4886,3,3,OK,0.036117,0,52988399.99999987,OK,0.326857,1,79944485.50000015,OK,0.134437,1,80675218.46999988,,,,
4905,2,3,OK,0.021586,1,336996.22862500016,OK,0.025422,1,337774.85601999954,OK,0.024000999999999998,1,340454.09534499946,,,,
5064,2,4,OK,0.023017,0,490450.0000000004,OK,0.030742000000000002,0,490450.0000000004,OK,0.044941,0,573342.0000000003,,,,
5184,2,3,OK,0.026188999999999997,0,279500.0000000002,OK,0.039165,0,279500.0000000002,OK,0.063791,1,281009.7423749997,,,,
5214,2,7,OK,0.039823000000000004,0,366776.0,OK,0.056514,0,366776.0,OK,0.26708200000000004,1,380165.769585,,,,
5494,4,4,OK,0.051565,0,6930562499.999995,OK,88.25962700000002,2,6951390624.999976,OK,2.243204,1,6951368048.625003,,,,
5752,2,3,OK,0.026425999999999998,0,353846.99999999977,OK,0.027852999999999996,0,353846.99999999977,OK,0.042842,1,354827.8772759999,,,,
5775,6,7,OK,0.261613,1,901555199999998.8,OK,350.612332,1,1.4975999999999998e+16,OK,201.088507,1,2.4959999999999948e+16,,,,
5967,5,10,OK,0.154643,0,3242228968440.0083,OK,171.312261,0,15004884550655.947,TimeOut,999.007211,4,0.0,,,,
6318,2,4,OK,0.026692,0,412438.0000000004,OK,0.030101,0,412438.0000000004,OK,0.062225,1,412440.1146880004,,,,
6513,2,3,OK,0.018062,1,268288.31175,OK,0.024378999999999998,1,268356.1796700001,OK,0.017464,1,268393.3282799996,,,,
6518,9,9,TimeOut,999.0001060000001,8,0.0,TimeOut,999.0001300000001,8,0.0,TimeOut,999.000125,8,0.0,,,,
6530,5,9,OK,85.576479,2,3192616864444.744,OK,440.704567,2,5574879190653.704,OK,242.001365,2,7575665207148.548,,,,
6550,2,15,OK,0.088646,1,324441.0895040003,OK,0.143022,1,325062.950016,OK,0.093271,1,326815.63097600004,,,,
6608,9,9,TimeOut,999.0065529999999,8,0.0,TimeOut,999.007518,8,0.0,TimeOut,999.0001269999999,8,0.0,,,,
6714,3,4,OK,0.029088,0,68162688.0,OK,0.391298,1,65870388.22559992,OK,0.280158,1,68602867.82044806,,,,
6942,4,4,OK,2.6699479999999998,2,5468747375.699995,OK,43.730129,3,5508668788.811999,OK,19.080056,3,5539387563.2812395,,,,
6947,2,3,OK,0.018754,1,270893.36610000016,OK,0.023218,1,271171.64222399984,OK,0.017161000000000003,1,271184.79513599986,,,,
7020,2,3,OK,0.020444,1,277712.0533119999,OK,0.034230000000000003,1,277722.14607200003,OK,0.024766,1,278184.928208,,,,
7171,2,3,OK,0.02553,0,486330.00000000006,OK,0.023183000000000002,0,486330.00000000006,OK,0.017769999999999998,0,486330.00000000006,,,,
7832,2,4,OK,0.037995,1,255468.52953600005,OK,0.032197,1,255466.6164359999,OK,0.020574000000000002,1,255478.13999999984,,,,
8144,2,12,OK,0.049974,0,591409.0000000001,OK,0.070686,0,591409.0000000001,OK,0.76447,1,594545.8908999996,,,,
8194,2,3,OK,0.018324,1,267347.3418239999,OK,0.02282,1,267402.71446400014,OK,0.018459,1,267632.1016000004,,,,
8202,3,3,OK,0.022603,0,118741202.99999976,OK,0.189629,1,118675432.8726116,OK,0.062909,1,118767226.07206813,,,,
8203,3,10,OK,0.059435,0,109354160.0,OK,0.636774,0,172075903.9999998,OK,11.032598,1,233894710.73073584,,,,
8416,2,3,OK,0.017461,0,352666.99999999994,OK,0.022716999999999998,0,352666.99999999994,OK,0.016309,0,352666.99999999994,,,,
8462,2,13,OK,0.053949000000000004,1,249999.9995999998,OK,0.09287000000000001,1,249999.9995999998,OK,0.059602999999999996,1,249999.9987750002,,,,
8489,2,3,OK,0.018215000000000002,1,307298.3999999999,OK,0.022817,1,311984.25600000034,OK,0.016847,1,316666.61600000004,,,,
8536,2,3,OK,0.017301,1,253307.30515999976,OK,0.022984,1,253298.5104400003,OK,0.01644,1,253319.13376000023,,,,
8540,3,4,OK,0.518727,2,50943053.25431375,OK,0.766629,2,52134451.64716964,OK,0.41801499999999997,2,52385663.15328596,,,,
8553,3,3,OK,0.022805000000000002,1,123269804.32399976,OK,0.038321,1,132584564.96899986,OK,0.02219,1,141561557.50399983,,,,
8585,3,3,OK,0.023974000000000002,0,101599999.99999988,OK,0.038071,0,101599999.99999988,OK,0.021228999999999998,0,101599999.99999988,,,,
8593,2,3,OK,0.01719,1,270462.55000000016,OK,0.026143,1,270691.19999999966,OK,0.016528,1,271149.5920000003,,,,
8608,2,3,OK,0.017819,0,408914.9999999997,OK,0.023244,0,408914.9999999997,OK,0.016299,0,408914.9999999997,,,,
8649,3,3,OK,0.022639,0,90244374.99999994,OK,0.037954,0,90244374.99999994,OK,0.020977000000000003,0,90244374.99999994,,,,
8652,2,3,OK,0.020403,1,307987.6931250001,OK,0.024717,1,308205.6935250001,OK,0.018902000000000002,1,308236.315725,,,,
8669,2,3,OK,0.018336,1,267791.63392800034,OK,0.022685,1,268000.36099200003,OK,0.016531,1,268700.63220000005,,,,
8693,3,4,OK,0.027639999999999998,0,168150421.99999988,OK,0.047223,0,168150421.99999988,OK,0.027661,0,168150421.99999988,,,,
8701,2,3,OK,0.018164,1,253723.72000000012,OK,0.033569,1,253723.72000000012,OK,0.027558999999999997,1,253739.28479999988,,,,
8702,2,3,OK,0.028722,1,249999.99999999985,OK,0.028361,1,249999.99999999985,OK,0.022829,1,249999.60937500003,,,,
8717,2,3,OK,0.018156,0,276078.0000000001,OK,0.023454,0,276078.0000000001,OK,0.016472999999999998,0,276078.0000000001,,,,
8778,2,3,OK,0.017619,1,250357.6075,OK,0.022884,1,250357.6075,OK,0.016981,1,250357.41919999968,,,,
8821,3,3,OK,0.022807,0,299895280.0000004,OK,0.037906,0,299895280.0000004,OK,0.021547,0,299895280.0000004,,,,
8834,2,4,OK,0.02822,1,249999.9599999997,OK,0.028904000000000006,1,249999.9599999997,OK,0.020413,1,249999.90390000012,,,,
8975,2,3,OK,0.017248,1,316960.0,OK,0.022782,1,317012.6760000001,OK,0.016633000000000002,1,322580.6440000004,,,,
9036,2,5,OK,0.025077000000000002,0,291239.0,OK,0.034524,0,291239.0,OK,0.045967,1,294818.8724000005,,,,
9105,2,4,OK,0.022408,1,297823.67999999976,OK,0.029407,1,300632.08,OK,0.020428,1,303571.12499999994,,,,
9259,3,3,OK,0.06550800000000001,1,61831438.60140002,OK,0.302508,1,85734477.7343999,OK,0.17525,1,85817874.70259997,,,,
9286,3,7,OK,0.058787,0,95074560.00000007,OK,0.07737999999999999,0,95074560.00000007,OK,0.7101689999999999,1,107443276.60500003,,,,
9334,2,3,OK,0.027662,0,667000.0000000002,OK,0.035671,0,667000.0000000002,OK,0.032574,0,667000.0000000002,,,,
9474,6,83,OK,1.7197080000000002,0,1.7174000000000016e+16,TimeOut,999.0140220000001,5,0.0,TimeOut,999.008692,5,0.0,,,,
9475,3,3,OK,0.023292,1,70230658.50662395,OK,0.17971199999999998,1,103095348.84159976,OK,0.37728,2,104451251.331243,,,,
9620,4,4,OK,0.309778,1,8242212210.526788,OK,12.702119999999999,2,8124003837.967266,OK,10.584442,2,9104561685.687698,,,,
9715,3,3,OK,0.025113,1,71593059.90657994,OK,0.192708,2,61012689.69899166,OK,0.17483800000000002,2,76155900.4072129,,,,
9791,2,5,OK,0.025187,0,400816.0,OK,0.033431999999999996,0,400816.0,OK,0.046141,0,467074.9999999997,,,,
9883,3,3,OK,0.023304,1,117057290.76695998,OK,0.03876,1,117028361.90221503,OK,0.235398,2,147724694.31519642,,,,
10043,3,3,OK,0.025582,1,74673892.0199999,OK,0.038189999999999995,1,74664193.31280006,OK,0.11826199999999999,2,75665034.43220782,,,,
10088,4,4,OK,0.037426999999999995,0,27918307032.00006,OK,18.390568,2,35369819460.559784,OK,8.057212,2,35471081349.62612,,,,
10690,2,5,OK,0.025218,0,343805.0,OK,0.033229,0,343805.0,OK,0.046541,1,345222.3195879999,,,,
10731,3,3,OK,0.023074,2,36926037.00000001,OK,0.038616000000000004,2,36926037.00000001,OK,0.021853,2,36926037.00000001,,,,
10824,2,4,OK,0.030612,0,520000.0000000003,OK,0.031023000000000002,0,520000.0000000003,OK,0.021113999999999997,0,520000.0000000003,,,,
11355,2,3,OK,0.018436,0,772000.0,OK,0.022851,0,772000.0,OK,0.016553000000000002,0,772000.0,,,,
11445,2,4,OK,0.022241999999999998,0,354304.00000000023,OK,0.028936,0,354304.00000000023,OK,0.059921,1,367544.11228799983,,,,
11705,3,4,OK,0.02696,0,107129556.00000016,OK,0.19033699999999998,0,140890548.00000027,OK,0.353767,1,147846977.6656977,,,,
12153,3,4,OK,0.057739,1,55527750.00000002,OK,0.156927,1,107517600.00000004,OK,0.28857,2,114761622.96400017,,,,
12694,2,5,OK,0.024547,1,348963.76646399987,OK,0.033654,1,349397.53158400004,OK,0.032233,1,352012.67558400007,,,,
12968,6,6,OK,3.524254,2,1358252693723321.0,OK,7.035161,2,1918907616346870.5,TimeOut,999.0025800000001,5,0.0,,,,
13028,2,3,OK,0.016762,0,344932.0000000001,OK,0.022602,0,344932.0000000001,OK,0.032678,1,377781.37227999954,,,,
13530,2,3,OK,0.017309,0,359904.99999999977,OK,0.022688,0,359904.99999999977,OK,0.016146,0,359904.99999999977,,,,
13548,3,4,OK,0.043084,1,84758576.8259999,OK,0.05341,1,89232093.15613991,OK,0.357288,2,91785997.27373996,,,,
13562,2,9,OK,0.037596,0,589000.0000000002,OK,0.056317999999999986,0,589000.0000000002,OK,0.08142,0,801262.0000000001,,,,
13743,3,4,OK,0.039167,0,211862500.0000001,OK,0.45974499999999996,1,205323426.2500001,OK,0.153355,1,216739076.2500001,,,,
14002,4,7,OK,0.055859000000000006,0,15855831999.99997,OK,2.714083,1,16365288902.52144,OK,108.025071,3,19895326275.98748,,,,
14822,3,3,OK,0.023978,1,85725927.864564,OK,0.102113,1,100536040.31249984,OK,0.04297,1,101783287.60419296,,,,
14892,2,17,OK,0.068222,0,359584.00000000006,OK,0.109102,0,359584.00000000006,OK,0.27128,1,360945.2572739997,,,,
14893,2,17,OK,0.072768,0,330115.0,OK,0.10411500000000001,0,330115.0,OK,0.278419,1,335399.88523200015,,,,
14907,2,16,OK,0.063993,0,312170.0000000002,OK,0.098666,0,312170.0000000002,OK,0.126709,1,312357.6731660005,,,,
15008,3,3,OK,0.280343,2,44793907.82930238,OK,0.517794,2,45042055.26503884,OK,0.266127,2,45157191.90073361,,,,
15145,10,7,TimeOut,999.0001050000001,9,0.0,TimeOut,999.00014,9,0.0,TimeOut,999.0001390000001,9,0.0,,,,
15159,10,7,TimeOut,999.000121,9,0.0,TimeOut,999.0000960000001,9,0.0,TimeOut,999.000093,9,0.0,,,,
15160,10,7,TimeOut,999.000123,9,0.0,TimeOut,999.000124,9,0.0,TimeOut,999.000177,9,0.0,,,,
15295,2,5,OK,0.030737999999999998,1,267239.9999999999,OK,0.035747,1,267406.8750000005,OK,0.026489,1,267856.8750000003,,,,
15303,3,4,OK,0.035646,0,494999999.99999976,OK,0.068464,0,494999999.99999976,OK,0.026204,0,494999999.99999976,,,,
15419,3,3,OK,0.02281,1,95102278.29120012,OK,0.055076,1,99777101.57251188,OK,0.021611000000000002,1,100897904.12083171,,,,
15466,5,96,OK,10.342371,0,13154684400000.047,TimeOut,999.0117759999999,4,0.0,TimeOut,999.00851,4,0.0,,,,
15552,3,4,OK,0.027052999999999997,0,59588703.99999989,OK,0.43850100000000003,1,64297248.59711985,OK,0.147294,1,64470099.61727992,,,,
15622,3,3,OK,0.022484,1,70647134.74089606,OK,0.089602,1,88495001.52268787,OK,0.041124,1,88536073.60819206,,,,
15651,3,3,OK,0.022695,1,92471027.97239998,OK,0.038261,1,93041347.89239997,OK,0.269667,2,93451446.98267052,,,,
15675,3,4,OK,0.02695,0,74186596.00000021,OK,0.763425,1,98967716.92403194,OK,0.388981,1,98967715.8620083,,,,
15785,2,3,OK,0.01803,1,299147.823168,OK,0.022067,1,299143.3786879997,OK,0.016172,1,299148.41548800014,,,,
15789,3,4,OK,0.029323000000000002,1,84132480.59999989,OK,0.04734,1,86413634.99999976,OK,0.026871,1,86821874.99999966,,,,
15797,3,4,OK,0.042119,1,126552263.79159015,OK,0.048311,1,127296966.99375013,OK,0.480104,2,132630316.62329651,,,,
15801,3,4,OK,0.027656,0,65579230.00000004,OK,0.045758999999999994,0,65579230.00000004,OK,0.12459500000000001,1,90020553.99571486,,,,
15810,2,26,OK,0.097352,0,518999.9999999993,OK,0.205092,0,518999.9999999993,OK,0.7614489999999999,0,775904.9999999995,,,,
15813,2,3,OK,0.017518000000000002,1,338232.3863189997,OK,0.022171,1,338407.34559900017,OK,0.016587,1,338768.87763100024,,,,
15830,3,9,OK,0.055269000000000006,0,169887409.99999955,OK,0.421951,0,213192335.99999967,OK,4.694555,1,232995026.89279962,,,,
15832,2,5,OK,0.025511000000000002,0,485100.0,OK,0.03348,0,485100.0,OK,0.046955000000000004,0,507174.0,,,,
16049,3,10,OK,0.059137999999999996,0,118723799.9999997,OK,0.102408,0,118723799.9999997,OK,8.032119,2,122839815.31980552,,,,
16131,2,3,OK,0.017749,1,426270.01699999976,OK,0.022071,1,439880.55299999967,OK,0.016554,1,497017.89200000005,,,,
16150,2,6,OK,0.049582999999999995,0,425100.0000000004,OK,0.068092,0,425100.0000000004,OK,0.040151,0,425100.0000000004,,,,
16241,2,6,OK,0.03161,0,275549.9999999998,OK,0.05991000000000001,0,275549.9999999998,OK,0.08165499999999999,1,278168.6975999998,,,,
16246,3,5,OK,0.032356,0,211090304.0,OK,0.056444000000000015,0,211090304.0,OK,1.3989690000000001,2,227063149.5299685,,,,
16489,3,4,OK,0.026945,0,112440311.99999994,OK,0.332228,1,121233619.4118839,OK,0.753718,2,121260242.83072208,,,,
16535,3,4,OK,0.027670999999999998,0,96206399.99999996,OK,0.125381,0,93534000.00000016,OK,1.945702,2,96590579.65831678,,,,
16585,10,8,TimeOut,999.0001070000001,9,0.0,TimeOut,999.0001359999999,9,0.0,TimeOut,999.00011,9,0.0,,,,
16628,5,4,OK,0.23124499999999998,1,27374694767999.9,OK,0.652612,1,51678000000000.07,OK,0.260565,1,51678000000000.07,,,,
16671,4,4,OK,0.102434,1,26358687010.58404,OK,22.248573,2,34210474135.387268,OK,29.738574,3,37615484371.7373,,,,
16674,3,4,OK,0.028133,1,65780689.62880797,OK,0.095587,1,94623335.40779984,OK,0.07556,1,112887848.35231198,,,,
16682,2,3,OK,0.017984,0,415800.0000000004,OK,0.022496000000000002,0,415800.0000000004,OK,0.031137,1,416021.8468999998,,,,
16687,2,3,OK,0.019429,1,299150.6000000001,OK,0.022769,1,300739.99999999977,OK,0.016027,1,303398.02399999986,,,,
16742,3,4,OK,0.026741,0,272454570.0000002,OK,0.136096,0,274533279.9999994,OK,1.659952,2,306707042.2419852,,,,
16755,2,4,OK,0.021727,1,400833.396,OK,0.030358,1,420156.0839999997,OK,0.021762,1,449640.2439999996,,,,
16974,2,7,OK,0.031377999999999996,0,859999.9999999987,OK,0.044475,0,859999.9999999987,OK,0.030667000000000007,0,859999.9999999987,,,,
17068,2,3,OK,0.017702000000000002,1,259470.71999999977,OK,0.023195,1,259484.4580500001,OK,0.016649,1,259550.86124999987,,,,
17196,3,3,OK,0.088882,1,99069048.7637762,OK,0.481401,2,98906638.4889649,OK,0.265032,2,102920201.77075334,,,,
17208,4,4,OK,0.034234,0,98344438452.00008,OK,1.2115040000000001,1,88224047417.94023,OK,0.698231,1,98376302050.0585,,,,
17272,2,3,OK,0.019055000000000002,0,506103.0,OK,0.024616,0,506103.0,OK,0.017103,0,506103.0,,,,
17340,3,4,OK,0.028238,0,220487499.9999996,OK,0.047861,0,220487499.9999996,OK,0.080446,1,223532306.34149984,,,,
17531,3,5,OK,0.032694,0,136500000.00000006,OK,0.11367200000000001,1,142839625.5000002,OK,0.064183,1,143590765.4999999,,,,
17816,4,4,OK,0.042601,1,96085889157.39998,OK,0.077535,1,105862433349.166,OK,4.139069999999999,2,112126147890.88098,,,,
